Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-04-04T10:57:40.842Z,"""","""",""Included"",""auto"",""No"",""0"",""8164"",""644864"",""4519"",""657547"",""Included"""
"2026-04-04T10:53:39.470Z,"""","""",""Included"",""auto"",""No"",""0"",""1069"",""157952"",""714"",""159735"",""Included"""
"2026-04-04T10:52:25.498Z,"""","""",""Included"",""auto"",""No"",""0"",""2426"",""312064"",""1025"",""315515"",""Included"""
"2026-04-04T10:50:30.679Z,"""","""",""Included"",""auto"",""No"",""0"",""8616"",""1068800"",""4053"",""1081469"",""Included"""
"2026-04-04T10:48:32.402Z,"""","""",""Included"",""auto"",""No"",""0"",""7447"",""864512"",""2577"",""874536"",""Included"""
"2026-04-04T10:32:44.577Z,"""","""",""Included"",""auto"",""No"",""0"",""17139"",""1462784"",""9445"",""1489368"",""Included"""
"2026-04-04T10:31:31.879Z,"""","""",""Aborted, Not Charged"",""auto"",""No"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2026-04-04T10:27:47.172Z,"""","""",""Included"",""auto"",""No"",""0"",""121032"",""491776"",""5806"",""618614"",""Included"""
"2026-04-04T10:18:01.565Z,"""","""",""Included"",""auto"",""No"",""0"",""34511"",""1527808"",""12188"",""1574507"",""Included"""
"2026-04-04T10:06:01.864Z,"""","""",""Included"",""auto"",""No"",""0"",""17623"",""725760"",""8449"",""751832"",""Included"""
"2026-04-04T09:59:36.591Z,"""","""",""Included"",""auto"",""No"",""0"",""30575"",""841216"",""14205"",""885996"",""Included"""
"2026-04-04T09:33:31.765Z,"""","""",""Included"",""auto"",""No"",""0"",""11252"",""143616"",""2784"",""157652"",""Included"""
"2026-04-04T09:33:16.888Z,"""","""",""Included"",""auto"",""No"",""0"",""8814"",""5376"",""140"",""14330"",""Included"""
"2026-04-04T09:22:47.076Z,"""","""",""Included"",""auto"",""No"",""0"",""27424"",""82944"",""2212"",""112580"",""Included"""
"2026-04-04T09:21:51.029Z,"""","""",""Included"",""auto"",""No"",""0"",""103374"",""660736"",""807"",""764917"",""Included"""
"2026-04-03T17:39:05.086Z,"""","""",""Included"",""auto"",""No"",""0"",""14610"",""567808"",""5528"",""587946"",""Included"""
"2026-04-03T17:37:13.265Z,"""","""",""Included"",""auto"",""No"",""0"",""101204"",""217856"",""1254"",""320314"",""Included"""
"2026-04-03T17:34:29.460Z,"""","""",""Included"",""auto"",""No"",""0"",""52590"",""1315072"",""12542"",""1380204"",""Included"""
"2026-04-03T17:31:55.259Z,"""","""",""Included"",""auto"",""No"",""0"",""97178"",""412160"",""4314"",""513652"",""Included"""
"2026-04-03T17:29:53.090Z,"""","""",""Included"",""auto"",""No"",""0"",""1727"",""301824"",""283"",""303834"",""Included"""
"2026-04-03T17:24:57.041Z,"""","""",""Included"",""auto"",""No"",""0"",""98272"",""659712"",""10178"",""768162"",""Included"""
"2026-04-03T17:17:44.907Z,"""","""",""Included"",""auto"",""No"",""0"",""1976"",""161792"",""817"",""164585"",""Included"""
"2026-04-03T17:14:19.145Z,"""","""",""Included"",""auto"",""No"",""0"",""649"",""80128"",""298"",""81075"",""Included"""
"2026-04-03T17:12:19.253Z,"""","""",""Included"",""agent_review"",""No"",""75221"",""20"",""799110"",""31935"",""906286"",""Included"""
"2026-04-03T17:11:23.783Z,"""","""",""Included"",""auto"",""No"",""0"",""4358"",""470016"",""1649"",""476023"",""Included"""
"2026-04-03T17:10:18.451Z,"""","""",""Included"",""auto"",""No"",""0"",""342"",""195584"",""432"",""196358"",""Included"""
"2026-04-03T17:10:08.087Z,"""","""",""Included"",""auto"",""No"",""0"",""48"",""76288"",""849"",""77185"",""Included"""
"2026-04-03T17:07:57.642Z,"""","""",""Included"",""auto"",""No"",""0"",""91048"",""288512"",""4650"",""384210"",""Included"""
"2026-04-03T17:02:26.042Z,"""","""",""Included"",""auto"",""No"",""0"",""72101"",""1675008"",""16710"",""1763819"",""Included"""
"2026-04-03T17:00:47.802Z,"""","""",""Included"",""auto"",""No"",""0"",""15485"",""79616"",""2872"",""97973"",""Included"""
"2026-04-03T16:59:29.230Z,"""","""",""Included"",""auto"",""No"",""0"",""3820"",""514048"",""2632"",""520500"",""Included"""
"2026-04-03T16:57:33.106Z,"""","""",""Included"",""auto"",""No"",""0"",""5407"",""838912"",""2106"",""846425"",""Included"""
"2026-04-03T16:52:16.512Z,"""","""",""Included"",""auto"",""No"",""0"",""12321"",""956928"",""5008"",""974257"",""Included"""
"2026-04-03T16:47:12.902Z,"""","""",""Included"",""auto"",""No"",""0"",""9964"",""447744"",""2794"",""460502"",""Included"""
"2026-04-03T16:42:36.905Z,"""","""",""Included"",""auto"",""No"",""0"",""827"",""145920"",""1402"",""148149"",""Included"""
"2026-04-03T16:36:42.231Z,"""","""",""Included"",""auto"",""No"",""0"",""4128"",""1157376"",""1748"",""1163252"",""Included"""
"2026-04-03T16:34:31.993Z,"""","""",""Included"",""auto"",""No"",""0"",""1796"",""426240"",""634"",""428670"",""Included"""
"2026-04-03T16:32:39.570Z,"""","""",""Included"",""auto"",""No"",""0"",""8542"",""967680"",""3651"",""979873"",""Included"""
"2026-04-03T16:29:51.703Z,"""","""",""Included"",""auto"",""No"",""0"",""13444"",""501760"",""2609"",""517813"",""Included"""
"2026-04-03T16:27:54.131Z,"""","""",""Included"",""auto"",""No"",""0"",""5386"",""592640"",""1490"",""599516"",""Included"""
"2026-04-03T16:25:47.937Z,"""","""",""Included"",""auto"",""No"",""0"",""112034"",""453888"",""2344"",""568266"",""Included"""
"2026-04-03T16:23:08.653Z,"""","""",""Included"",""auto"",""No"",""0"",""85298"",""344320"",""10607"",""440225"",""Included"""
"2026-04-03T16:21:54.375Z,"""","""",""Included"",""auto"",""No"",""0"",""21968"",""73728"",""4204"",""99900"",""Included"""
"2026-04-03T16:17:09.141Z,"""","""",""Included"",""auto"",""No"",""0"",""13830"",""18688"",""3260"",""35778"",""Included"""
"2026-04-03T16:17:00.622Z,"""","""",""Included"",""auto"",""No"",""0"",""3132"",""774912"",""716"",""778760"",""Included"""
"2026-04-03T16:15:50.980Z,"""","""",""Included"",""auto"",""No"",""0"",""7252"",""290304"",""3256"",""300812"",""Included"""
"2026-04-03T16:15:03.429Z,"""","""",""Included"",""auto"",""No"",""0"",""62585"",""7168"",""780"",""70533"",""Included"""
"2026-04-03T11:27:41.705Z,"""","""",""Included"",""auto"",""No"",""0"",""12383"",""604672"",""3494"",""620549"",""Included"""
"2026-04-03T11:21:13.613Z,"""","""",""Included"",""auto"",""No"",""0"",""62925"",""472320"",""4495"",""539740"",""Included"""
"2026-04-03T11:17:42.153Z,"""","""",""Included"",""auto"",""No"",""0"",""20611"",""481024"",""7352"",""508987"",""Included"""
"2026-04-03T11:11:30.211Z,"""","""",""Included"",""auto"",""No"",""0"",""10080"",""177152"",""4065"",""191297"",""Included"""
"2026-04-03T11:08:41.739Z,"""","""",""Included"",""auto"",""No"",""0"",""239"",""29952"",""2024"",""32215"",""Included"""
"2026-04-03T11:07:40.383Z,"""","""",""Included"",""auto"",""No"",""0"",""13940"",""103680"",""1327"",""118947"",""Included"""
"2026-04-03T11:01:32.972Z,"""","""",""Included"",""auto"",""No"",""0"",""22192"",""1436416"",""9193"",""1467801"",""Included"""
"2026-04-03T10:57:45.477Z,"""","""",""Included"",""auto"",""No"",""0"",""28392"",""2230272"",""12129"",""2270793"",""Included"""
"2026-04-03T10:54:58.663Z,"""","""",""Included"",""auto"",""No"",""0"",""18567"",""977408"",""6805"",""1002780"",""Included"""
"2026-04-03T10:50:38.261Z,"""","""",""Included"",""auto"",""No"",""0"",""11455"",""1011456"",""4566"",""1027477"",""Included"""
"2026-04-03T10:48:19.151Z,"""","""",""Included"",""auto"",""No"",""0"",""9594"",""1054208"",""5230"",""1069032"",""Included"""
"2026-04-03T10:41:56.408Z,"""","""",""Included"",""auto"",""No"",""0"",""6497"",""433920"",""3633"",""444050"",""Included"""
"2026-04-03T10:36:43.603Z,"""","""",""Included"",""auto"",""No"",""0"",""18073"",""798464"",""9440"",""825977"",""Included"""
"2026-04-03T10:33:47.230Z,"""","""",""Included"",""auto"",""No"",""0"",""1556"",""181248"",""262"",""183066"",""Included"""
"2026-04-03T10:30:38.523Z,"""","""",""Included"",""auto"",""No"",""0"",""176863"",""603136"",""11660"",""791659"",""Included"""
"2026-04-03T10:28:00.408Z,"""","""",""Included"",""auto"",""No"",""0"",""53063"",""178944"",""3249"",""235256"",""Included"""
"2026-04-03T10:20:46.784Z,"""","""",""Included"",""auto"",""No"",""0"",""28652"",""1020416"",""13912"",""1062980"",""Included"""
"2026-04-03T10:15:37.195Z,"""","""",""Included"",""auto"",""No"",""0"",""39767"",""1002496"",""8766"",""1051029"",""Included"""
"2026-04-03T10:07:45.387Z,"""","""",""Included"",""auto"",""No"",""0"",""2786"",""100352"",""331"",""103469"",""Included"""
"2026-04-03T10:05:33.218Z,"""","""",""Included"",""auto"",""No"",""0"",""276074"",""209408"",""6862"",""492344"",""Included"""
"2026-04-03T09:57:06.558Z,"""","""",""Included"",""auto"",""No"",""0"",""1802"",""1106944"",""1554"",""1110300"",""Included"""
"2026-04-03T09:49:50.694Z,"""","""",""Included"",""auto"",""No"",""0"",""7474"",""175488"",""999"",""183961"",""Included"""
"2026-04-03T09:38:39.102Z,"""","""",""Included"",""auto"",""No"",""0"",""7283"",""1078016"",""622"",""1085921"",""Included"""
"2026-04-03T09:37:59.581Z,"""","""",""Included"",""auto"",""No"",""0"",""2116"",""173184"",""189"",""175489"",""Included"""
"2026-04-03T09:37:01.915Z,"""","""",""Included"",""auto"",""No"",""0"",""891"",""55808"",""193"",""56892"",""Included"""
"2026-04-03T09:36:35.620Z,"""","""",""Included"",""auto"",""No"",""0"",""2655"",""345984"",""1545"",""350184"",""Included"""
"2026-04-03T09:35:25.642Z,"""","""",""Included"",""auto"",""No"",""0"",""10578"",""158080"",""435"",""169093"",""Included"""
"2026-04-03T09:34:17.664Z,"""","""",""Included"",""auto"",""No"",""0"",""10040"",""247936"",""3117"",""261093"",""Included"""
"2026-04-03T09:32:17.503Z,"""","""",""Included"",""auto"",""No"",""0"",""949"",""171264"",""852"",""173065"",""Included"""
"2026-04-03T09:29:26.877Z,"""","""",""Included"",""auto"",""No"",""0"",""460"",""170880"",""954"",""172294"",""Included"""
"2026-04-03T09:28:16.992Z,"""","""",""Included"",""auto"",""No"",""0"",""985"",""90368"",""564"",""91917"",""Included"""
"2026-04-03T09:27:57.344Z,"""","""",""Included"",""auto"",""No"",""0"",""10483"",""34560"",""537"",""45580"",""Included"""
"2026-04-03T09:27:30.363Z,"""","""",""Included"",""auto"",""No"",""0"",""571"",""170368"",""211"",""171150"",""Included"""
"2026-04-03T09:26:54.097Z,"""","""",""Included"",""auto"",""No"",""0"",""1079"",""169344"",""396"",""170819"",""Included"""
"2026-04-03T09:25:59.577Z,"""","""",""Included"",""auto"",""No"",""0"",""20044"",""149376"",""955"",""170375"",""Included"""
"2026-04-03T09:19:54.732Z,"""","""",""Included"",""auto"",""No"",""0"",""1203"",""148224"",""747"",""150174"",""Included"""
"2026-04-03T08:59:44.152Z,"""","""",""Included"",""auto"",""No"",""0"",""637"",""147712"",""285"",""148634"",""Included"""
"2026-04-03T08:57:02.836Z,"""","""",""Included"",""auto"",""No"",""0"",""53358"",""183040"",""6896"",""243294"",""Included"""
"2026-04-03T08:56:45.095Z,"""","""",""Included"",""auto"",""No"",""0"",""58351"",""115456"",""689"",""174496"",""Included"""
"2026-04-03T08:32:51.765Z,"""","""",""Included"",""auto"",""No"",""0"",""138780"",""9088"",""664"",""148532"",""Included"""
"2026-04-03T08:32:18.888Z,"""","""",""Included"",""auto"",""No"",""0"",""16568"",""9984"",""2625"",""29177"",""Included"""
"2026-04-03T08:27:15.409Z,"""","""",""Included"",""auto"",""No"",""0"",""14065"",""131584"",""278"",""145927"",""Included"""
"2026-04-03T08:26:25.733Z,"""","""",""Included"",""auto"",""No"",""0"",""13557"",""131584"",""480"",""145621"",""Included"""
"2026-04-03T08:22:56.641Z,"""","""",""Included"",""auto"",""No"",""0"",""34350"",""1854976"",""11466"",""1900792"",""Included"""
"2026-04-03T08:21:42.568Z,"""","""",""Included"",""auto"",""No"",""0"",""9707"",""121344"",""1508"",""132559"",""Included"""
"2026-04-03T08:20:38.335Z,"""","""",""Included"",""auto"",""No"",""0"",""237602"",""15360"",""2417"",""255379"",""Included"""
"2026-04-03T08:19:41.182Z,"""","""",""Included"",""auto"",""No"",""0"",""27275"",""234496"",""3746"",""265517"",""Included"""
"2026-04-03T08:13:52.464Z,"""","""",""Included"",""auto"",""No"",""0"",""56752"",""5436416"",""19469"",""5512637"",""Included"""
"2026-04-03T08:11:44.398Z,"""","""",""Included"",""auto"",""No"",""0"",""15987"",""699904"",""9912"",""725803"",""Included"""
"2026-04-03T08:10:51.065Z,"""","""",""Included"",""auto"",""No"",""0"",""8424"",""528384"",""2742"",""539550"",""Included"""
"2026-04-03T08:08:41.737Z,"""","""",""Included"",""auto"",""No"",""0"",""125284"",""796160"",""751"",""922195"",""Included"""
"2026-04-03T08:08:25.241Z,"""","""",""Included"",""auto"",""No"",""0"",""1157"",""120320"",""205"",""121682"",""Included"""
"2026-04-03T08:07:48.608Z,"""","""",""Included"",""auto"",""No"",""0"",""851"",""120320"",""301"",""121472"",""Included"""
"2026-04-03T08:07:21.800Z,"""","""",""Included"",""auto"",""No"",""0"",""2147"",""118272"",""1035"",""121454"",""Included"""
"2026-04-03T08:05:05.294Z,"""","""",""Included"",""auto"",""No"",""0"",""560"",""120576"",""474"",""121610"",""Included"""
"2026-04-03T08:02:50.209Z,"""","""",""Included"",""auto"",""No"",""0"",""22489"",""2249856"",""5225"",""2277570"",""Included"""
"2026-04-03T07:59:52.084Z,"""","""",""Included"",""auto"",""No"",""0"",""0"",""0"",""0"",""0"",""Included"""
"2026-04-03T07:55:25.088Z,"""","""",""Included"",""auto"",""No"",""0"",""43071"",""1084672"",""1383"",""1129126"",""Included"""
"2026-04-03T07:47:47.609Z,"""","""",""Included"",""auto"",""No"",""0"",""81393"",""14848"",""334"",""96575"",""Included"""
"2026-04-03T07:47:01.519Z,"""","""",""Included"",""auto"",""No"",""0"",""92296"",""2187008"",""17787"",""2297091"",""Included"""
"2026-04-03T07:45:08.789Z,"""","""",""Included"",""auto"",""No"",""0"",""56572"",""9984"",""2578"",""69134"",""Included"""
"2026-04-03T07:45:07.717Z,"""","""",""Included"",""auto"",""No"",""0"",""567"",""120192"",""199"",""120958"",""Included"""
"2026-04-03T07:43:08.467Z,"""","""",""Included"",""auto"",""No"",""0"",""111223"",""9088"",""406"",""120717"",""Included"""
"2026-04-03T07:41:41.194Z,"""","""",""Included"",""auto"",""No"",""0"",""9374"",""109056"",""1063"",""119493"",""Included"""
"2026-04-03T07:40:44.972Z,"""","""",""Included"",""auto"",""No"",""0"",""63609"",""680960"",""7173"",""751742"",""Included"""
"2026-04-03T07:39:14.369Z,"""","""",""Included"",""auto"",""No"",""0"",""23920"",""203776"",""2062"",""229758"",""Included"""
"2026-04-03T07:36:25.112Z,"""","""",""Included"",""auto"",""No"",""0"",""20228"",""82432"",""1426"",""104086"",""Included"""
"2026-04-03T07:35:43.137Z,"""","""",""Included"",""auto"",""No"",""0"",""15187"",""55808"",""2306"",""73301"",""Included"""
"2026-04-03T07:35:37.589Z,"""","""",""Errored, No Charge"",""auto"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-04-03T07:29:40.796Z,"""","""",""Included"",""auto"",""No"",""0"",""126951"",""500736"",""2951"",""630638"",""Included"""
"2026-04-03T07:27:55.982Z,"""","""",""Included"",""auto"",""No"",""0"",""17717"",""827904"",""6620"",""852241"",""Included"""
"2026-04-03T07:26:12.940Z,"""","""",""Included"",""auto"",""No"",""0"",""6673"",""324608"",""2490"",""333771"",""Included"""
"2026-04-03T07:25:00.155Z,"""","""",""Included"",""auto"",""No"",""0"",""36273"",""43520"",""879"",""80672"",""Included"""
"2026-04-03T07:14:15.038Z,"""","""",""Included"",""auto"",""No"",""0"",""135605"",""2011136"",""28052"",""2174793"",""Included"""
"2026-04-02T17:46:57.940Z,"""","""",""Included"",""auto"",""No"",""0"",""35098"",""4864"",""1225"",""41187"",""Included"""
"2026-04-02T17:15:52.392Z,"""","""",""Included"",""auto"",""No"",""0"",""33452"",""531456"",""7744"",""572652"",""Included"""
"2026-04-02T17:08:18.841Z,"""","""",""Included"",""auto"",""No"",""0"",""81750"",""253696"",""662"",""336108"",""Included"""
"2026-04-02T16:40:37.225Z,"""","""",""Included"",""auto"",""No"",""0"",""3639"",""472064"",""1325"",""477028"",""Included"""
"2026-04-02T16:36:57.560Z,"""","""",""Included"",""agent_review"",""No"",""7105"",""6"",""6601"",""698"",""14410"",""Included"""
"2026-04-02T16:35:53.732Z,"""","""",""Included"",""auto"",""No"",""0"",""4834"",""453888"",""1079"",""459801"",""Included"""
"2026-04-02T16:29:59.733Z,"""","""",""Included"",""agent_review"",""No"",""0"",""0"",""0"",""0"",""0"",""Included"""
"2026-04-02T16:27:28.739Z,"""","""",""Included"",""auto"",""No"",""0"",""68942"",""420352"",""4397"",""493691"",""Included"""
"2026-04-02T16:22:21.225Z,"""","""",""Included"",""auto"",""No"",""0"",""60334"",""254464"",""1541"",""316339"",""Included"""
"2026-04-02T16:12:06.238Z,"""","""",""Included"",""agent_review"",""No"",""13674"",""9"",""40934"",""4290"",""58907"",""Included"""
"2026-04-02T16:06:14.234Z,"""","""",""Included"",""auto"",""No"",""0"",""8014"",""402432"",""5138"",""415584"",""Included"""
"2026-04-02T16:04:48.267Z,"""","""",""Included"",""auto"",""No"",""0"",""48697"",""4864"",""559"",""54120"",""Included"""
"2026-04-02T15:59:13.357Z,"""","""",""Included"",""auto"",""No"",""0"",""3985"",""310784"",""1275"",""316044"",""Included"""
"2026-04-02T15:58:07.455Z,"""","""",""Included"",""auto"",""No"",""0"",""2028"",""99840"",""246"",""102114"",""Included"""
"2026-04-02T15:48:27.488Z,"""","""",""Included"",""auto"",""No"",""0"",""1632"",""97280"",""1090"",""100002"",""Included"""
"2026-04-02T15:43:43.127Z,"""","""",""Included"",""auto"",""No"",""0"",""862"",""47616"",""605"",""49083"",""Included"""
"2026-04-02T15:37:18.781Z,"""","""",""Included"",""agent_review"",""No"",""60373"",""13"",""363446"",""16854"",""440686"",""Included"""
"2026-04-02T15:35:26.481Z,"""","""",""Included"",""auto"",""No"",""0"",""44930"",""372736"",""1784"",""419450"",""Included"""
"2026-04-02T15:34:36.200Z,"""","""",""Included"",""auto"",""No"",""0"",""99593"",""386048"",""7634"",""493275"",""Included"""
"2026-04-02T10:50:33.465Z,"""","""",""Included"",""auto"",""No"",""0"",""33619"",""575328"",""11458"",""620405"",""Included"""
"2026-04-02T10:45:42.411Z,"""","""",""Included"",""auto"",""No"",""0"",""233627"",""971776"",""2649"",""1208052"",""Included"""
"2026-04-02T10:44:16.856Z,"""","""",""Included"",""auto"",""No"",""0"",""496"",""240128"",""240"",""240864"",""Included"""
"2026-04-02T10:42:50.780Z,"""","""",""Included"",""auto"",""No"",""0"",""231798"",""8448"",""346"",""240592"",""Included"""
"2026-04-02T10:37:16.040Z,"""","""",""Included"",""auto"",""No"",""0"",""1492"",""89728"",""904"",""92124"",""Included"""
"2026-04-02T10:32:52.313Z,"""","""",""Included"",""auto"",""No"",""0"",""645"",""89600"",""939"",""91184"",""Included"""
"2026-04-02T10:32:14.017Z,"""","""",""Included"",""auto"",""No"",""0"",""665"",""88832"",""565"",""90062"",""Included"""
"2026-04-02T10:30:59.694Z,"""","""",""Included"",""auto"",""No"",""0"",""1524"",""87296"",""443"",""89263"",""Included"""
"2026-04-02T10:30:11.429Z,"""","""",""Included"",""auto"",""No"",""0"",""114732"",""2982272"",""13348"",""3110352"",""Included"""
"2026-04-02T10:28:25.479Z,"""","""",""Included"",""auto"",""No"",""0"",""880"",""86784"",""299"",""87963"",""Included"""
"2026-04-02T10:27:39.563Z,"""","""",""Included"",""auto"",""No"",""0"",""595"",""86528"",""662"",""87785"",""Included"""
"2026-04-02T10:26:42.947Z,"""","""",""Included"",""auto"",""No"",""0"",""71905"",""14592"",""367"",""86864"",""Included"""
"2026-04-02T10:26:30.120Z,"""","""",""Included"",""auto"",""No"",""0"",""12477"",""7168"",""5282"",""24927"",""Included"""
"2026-04-02T10:26:10.530Z,"""","""",""Included"",""auto"",""No"",""0"",""36378"",""45952"",""1624"",""83954"",""Included"""
"2026-04-02T10:13:29.592Z,"""","""",""Included"",""auto"",""No"",""0"",""17550"",""1382400"",""3525"",""1403475"",""Included"""
"2026-04-02T10:13:23.632Z,"""","""",""Included"",""auto"",""No"",""0"",""41043"",""182784"",""7051"",""230878"",""Included"""
"2026-04-02T10:13:23.623Z,"""","""",""Included"",""auto"",""No"",""0"",""63192"",""915968"",""13666"",""992826"",""Included"""
"2026-04-02T10:13:20.888Z,"""","""",""Included"",""auto"",""No"",""0"",""115613"",""760320"",""9549"",""885482"",""Included"""
"2026-04-02T10:13:13.673Z,"""","""",""Included"",""auto"",""No"",""0"",""74440"",""1935872"",""15511"",""2025823"",""Included"""
"2026-04-02T10:13:10.338Z,"""","""",""Included"",""auto"",""No"",""0"",""24262"",""2122240"",""6836"",""2153338"",""Included"""
"2026-04-02T10:13:07.826Z,"""","""",""Included"",""auto"",""No"",""0"",""57177"",""70656"",""4686"",""132519"",""Included"""
"2026-04-02T10:11:05.259Z,"""","""",""Included"",""auto"",""No"",""0"",""5031"",""217600"",""1035"",""223666"",""Included"""
"2026-04-02T10:07:46.915Z,"""","""",""Included"",""auto"",""No"",""0"",""105734"",""492544"",""12433"",""610711"",""Included"""
"2026-04-02T10:07:46.687Z,"""","""",""Included"",""auto"",""No"",""0"",""45764"",""140288"",""5112"",""191164"",""Included"""
"2026-04-02T10:07:46.062Z,"""","""",""Included"",""auto"",""No"",""0"",""55301"",""534016"",""8807"",""598124"",""Included"""
"2026-04-02T09:56:05.986Z,"""","""",""Included"",""auto"",""No"",""0"",""10301"",""870400"",""2601"",""883302"",""Included"""
"2026-04-02T09:55:40.754Z,"""","""",""Included"",""auto"",""No"",""0"",""26662"",""1479168"",""4191"",""1510021"",""Included"""
"2026-04-02T09:55:08.152Z,"""","""",""Included"",""auto"",""No"",""0"",""11130"",""107520"",""1685"",""120335"",""Included"""
"2026-04-02T09:54:06.600Z,"""","""",""Included"",""auto"",""No"",""0"",""81603"",""311808"",""4610"",""398021"",""Included"""
"2026-04-02T09:53:56.728Z,"""","""",""Errored, No Charge"",""auto"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-04-02T09:46:11.504Z,"""","""",""Included"",""auto"",""No"",""0"",""865"",""216576"",""472"",""217913"",""Included"""
"2026-04-02T09:43:49.532Z,"""","""",""Included"",""auto"",""No"",""0"",""1197"",""215552"",""1089"",""217838"",""Included"""
"2026-04-02T09:42:00.526Z,"""","""",""Included"",""auto"",""No"",""0"",""10776"",""10752"",""1117"",""22645"",""Included"""
"2026-04-02T09:40:25.214Z,"""","""",""Included"",""auto"",""No"",""0"",""29580"",""619008"",""251"",""648839"",""Included"""
"2026-04-02T09:40:15.323Z,"""","""",""Errored, No Charge"",""auto"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-04-02T09:39:49.806Z,"""","""",""Included"",""auto"",""No"",""0"",""100640"",""737792"",""6154"",""844586"",""Included"""
"2026-04-02T09:36:53.275Z,"""","""",""Included"",""auto"",""No"",""0"",""36108"",""246784"",""4933"",""287825"",""Included"""
"2026-04-02T09:36:26.448Z,"""","""",""Included"",""auto"",""No"",""0"",""6259"",""38400"",""3259"",""47918"",""Included"""
"2026-04-02T09:30:57.479Z,"""","""",""Included"",""auto"",""No"",""0"",""39445"",""270848"",""2029"",""312322"",""Included"""
"2026-04-02T09:29:27.548Z,"""","""",""Included"",""auto"",""No"",""0"",""22768"",""61952"",""2017"",""86737"",""Included"""
"2026-04-02T09:28:59.618Z,"""","""",""Included"",""auto"",""No"",""0"",""7496"",""83456"",""49"",""91001"",""Included"""
"2026-04-02T09:24:35.663Z,"""","""",""Included"",""auto"",""No"",""0"",""32724"",""94720"",""783"",""128227"",""Included"""
"2026-04-02T09:19:00.503Z,"""","""",""Included"",""auto"",""No"",""0"",""90914"",""2389504"",""11092"",""2491510"",""Included"""
"2026-04-02T09:14:42.006Z,"""","""",""Included"",""auto"",""No"",""0"",""467707"",""8108032"",""26350"",""8602089"",""Included"""
"2026-04-02T09:12:45.535Z,"""","""",""Included"",""auto"",""No"",""0"",""88286"",""2268160"",""14858"",""2371304"",""Included"""
"2026-04-02T09:08:16.998Z,"""","""",""Included"",""auto"",""No"",""0"",""9503"",""177664"",""189"",""187356"",""Included"""
"2026-04-02T09:04:03.699Z,"""","""",""Included"",""agent_review"",""No"",""60065"",""13"",""303498"",""30735"",""394311"",""Included"""
"2026-04-02T09:01:29.961Z,"""","""",""Included"",""auto"",""No"",""0"",""230107"",""1634304"",""3050"",""1867461"",""Included"""
"2026-04-02T08:49:08.381Z,"""","""",""Included"",""auto"",""No"",""0"",""54700"",""2953216"",""8792"",""3016708"",""Included"""
"2026-04-02T08:40:09.048Z,"""","""",""Included"",""auto"",""No"",""0"",""20734"",""2016256"",""16088"",""2053078"",""Included"""
"2026-04-02T08:33:57.490Z,"""","""",""Included"",""auto"",""No"",""0"",""64675"",""1880576"",""20400"",""1965651"",""Included"""
"2026-04-02T08:29:52.297Z,"""","""",""Included"",""auto"",""No"",""0"",""113130"",""483328"",""10021"",""606479"",""Included"""
"2026-04-02T08:22:39.437Z,"""","""",""Included"",""auto"",""No"",""0"",""137482"",""444928"",""14693"",""597103"",""Included"""
"2026-04-02T07:07:29.479Z,"""","""",""Included"",""auto"",""No"",""0"",""1419"",""123392"",""308"",""125119"",""Included"""
"2026-04-02T07:04:27.718Z,"""","""",""Included"",""auto"",""No"",""0"",""31708"",""91648"",""413"",""123769"",""Included"""
"2026-04-01T13:59:15.309Z,"""","""",""Included"",""auto"",""No"",""0"",""2048"",""318976"",""394"",""321418"",""Included"""
"2026-04-01T13:58:37.603Z,"""","""",""Included"",""auto"",""No"",""0"",""2056"",""210432"",""426"",""212914"",""Included"""
"2026-04-01T13:56:24.776Z,"""","""",""Included"",""auto"",""No"",""0"",""95412"",""220544"",""490"",""316446"",""Included"""
"2026-04-01T13:55:25.998Z,"""","""",""Included"",""auto"",""No"",""0"",""169737"",""183040"",""658"",""353435"",""Included"""
"2026-04-01T13:29:57.543Z,"""","""",""Included"",""auto"",""No"",""0"",""8972"",""302976"",""436"",""312384"",""Included"""
"2026-04-01T13:29:37.554Z,"""","""",""Included"",""auto"",""No"",""0"",""2546"",""60672"",""329"",""63547"",""Included"""
"2026-04-01T13:28:56.821Z,"""","""",""Included"",""auto"",""No"",""0"",""9221"",""10752"",""382"",""20355"",""Included"""
"2026-04-01T13:26:02.256Z,"""","""",""Included"",""auto"",""No"",""0"",""97112"",""410880"",""1036"",""509028"",""Included"""
"2026-04-01T13:24:55.150Z,"""","""",""Included"",""agent_review"",""No"",""33055"",""11"",""129310"",""10332"",""172708"",""Included"""
"2026-04-01T13:24:10.628Z,"""","""",""Included"",""auto"",""No"",""0"",""5895"",""692480"",""565"",""698940"",""Included"""
"2026-04-01T13:21:58.858Z,"""","""",""Included"",""auto"",""No"",""0"",""165696"",""694912"",""1697"",""862305"",""Included"""
"2026-04-01T13:18:18.915Z,"""","""",""Included"",""auto"",""No"",""0"",""5496"",""564608"",""1056"",""571160"",""Included"""
